name	x	y	z
P3	-0.0530073	-0.0787878	0.05594
C3	-0.06535809999999999	-0.0116317	0.064358
F3	-0.0502438	0.0531112	0.042192
Fz	0.0003122	0.058512	0.06646200000000001
F4	0.0518362	0.0543048	0.040814
C4	0.06711790000000001	-0.0109003	0.06358
P4	0.0556667	-0.0785602	0.056561
Cz	0.0004009	-0.009167	0.100244
Pz	0.0003247	-0.08111499999999999	0.082615
Fp1	-0.0294367	0.08391710000000001	-0.0069900000000000006
Fp2	0.029872299999999997	0.0848959	-0.00708
T3	-0.0841611	-0.0160187	-0.009346
T5	-0.0724343	-0.0734527	-0.002487
O1	-0.0294134	-0.112449	0.008839
O2	0.0298426	-0.112156	0.0088
F7	-0.0702629	0.0424743	-0.01142
F8	0.0730431	0.0444217	-0.012
T6	0.0730557	-0.07306829999999999	-0.00254
T4	0.0850799	-0.0150203	-0.00949
